,custom_score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/colset,config/et_bootstrap,config/et_max_depth,config/et_max_features,config/et_min_samples_leaf,config/et_min_samples_split,config/et_n_estimators,config/lr_C,config/lr_solver,config/svc_C,config/svc_kernel,config/weight_et,config/weight_lr,config/weight_svc,config/weight_xgb,config/xgb_alpha,config/xgb_colsample_bytree,config/xgb_eta,config/xgb_lambda,config/xgb_max_depth,config/xgb_min_child_weight,config/xgb_subsample,logdir
10,6500.0,1716982359,,False,1,a5bfe9ba,2024-05-29_13-32-39,0.9779126644134521,0.9779126644134521,16124,DESKTOP-8J3QSBJ,127.0.0.1,0.9779126644134521,1,"[101, 102, 103, 105]",False,8,log2,6,9,156,0.14894606966233154,liblinear,0.2022204121415841,linear,0.32485582491188814,0.9475942300541708,0.6920472735271298,0.6701032346673539,5.3406948989057685,0.838577340374941,0.01595567096945998,0.2255961547962406,7,5,0.6810397319100872,a5bfe9ba
11,6700.0,1716982362,,False,1,a8a4cebc,2024-05-29_13-32-42,1.4528388977050781,1.4528388977050781,23440,DESKTOP-8J3QSBJ,127.0.0.1,1.4528388977050781,1,"[101, 102, 105]",False,12,sqrt,10,8,75,0.14394240762359953,saga,0.43894412210875683,sigmoid,0.198623113224493,0.48546031486067165,0.23562339932159437,0.5457574950617269,7.246810144331355,0.7020632998574157,0.0241767245692934,0.0013468695019705585,5,2,0.735227011937346,a8a4cebc
12,7050.0,1716982499,,False,1,7261df3f,2024-05-29_13-34-59,1.1699998378753662,1.1699998378753662,39508,DESKTOP-8J3QSBJ,127.0.0.1,1.1699998378753662,1,"[100, 102, 103, 105]",False,5,log2,1,9,88,1.2419671990310717,sag,0.23549165926680712,poly,0.2527796368474957,0.614695198006608,0.8916903496985559,0.8256193903508219,1.4225255982829592,0.6592180307036537,0.04689945105339359,0.004585185654984048,6,1,0.6851828850485131,7261df3f
13,6300.0,1716982365,,False,1,5e7d7b35,2024-05-29_13-32-45,1.3205046653747559,1.3205046653747559,58384,DESKTOP-8J3QSBJ,127.0.0.1,1.3205046653747559,1,"[100, 101, 102, 103]",False,14,log2,5,9,52,6.036547838951058,lbfgs,0.22538456845801236,rbf,0.9189709411680708,0.4405709534742297,0.5544013229382525,0.6134026872405122,0.05901720480027871,0.8504164840896458,0.02031320167015131,3.3416319852264347,6,5,0.9980780647526939,5e7d7b35
14,6150.0,1716982367,,False,1,7b83a45f,2024-05-29_13-32-47,1.3529422283172607,1.3529422283172607,37688,DESKTOP-8J3QSBJ,127.0.0.1,1.3529422283172607,1,"[101, 102, 103]",True,8,sqrt,10,2,67,1.5725246221180134,newton-cg,1.137015347355272,sigmoid,0.4174863163661434,0.3890320195692685,0.9309726789539626,0.2004595805440843,0.005131038598408853,0.9634077050901155,0.05581076063990811,3.1880699272275614,7,4,0.7962776484719475,7b83a45f
15,6650.0,1716982369,,False,1,2da073aa,2024-05-29_13-32-49,1.322068691253662,1.322068691253662,54792,DESKTOP-8J3QSBJ,127.0.0.1,1.322068691253662,1,"[102, 103, 105]",False,18,log2,4,5,187,4.276041495542129,newton-cg,2.5167053536610307,sigmoid,0.7776646267406828,0.0005286491447094033,0.13576915774192444,0.7222445781582566,1.5926100419092108,0.8599682496633141,0.026128117219940215,8.914494245339984,8,3,0.796794395763941,2da073aa
16,6550.0,1716982371,,False,1,7695a7b0,2024-05-29_13-32-51,1.1728827953338623,1.1728827953338623,61688,DESKTOP-8J3QSBJ,127.0.0.1,1.1728827953338623,1,"[100, 101, 102, 103]",True,11,sqrt,9,8,92,0.5770309065335155,sag,0.2266416049994428,poly,0.7442094113152644,0.8510463898279522,0.9365109682667248,0.40805683604397003,2.6794340685514766,0.9846883921044596,0.09089014800841864,0.018402858882785852,10,4,0.58585221174537,7695a7b0
17,6700.0,1716982373,,False,1,7c4468b3,2024-05-29_13-32-53,1.3627567291259766,1.3627567291259766,20044,DESKTOP-8J3QSBJ,127.0.0.1,1.3627567291259766,1,"[100, 102, 103, 105]",False,13,sqrt,3,6,149,0.16645160735304165,liblinear,1.212362712896912,poly,0.9971721969093499,0.40535815239436024,0.5540226420180511,0.09525952087732925,0.3454344366849408,0.6267059770103791,0.019468667874066915,0.08667235046213323,4,5,0.6495478050898191,7c4468b3
18,6300.0,1716982375,,False,1,ed00ac47,2024-05-29_13-32-55,1.4982719421386719,1.4982719421386719,41100,DESKTOP-8J3QSBJ,127.0.0.1,1.4982719421386719,1,"[100, 104, 102, 103, 105]",False,7,sqrt,5,5,80,8.51918102405896,liblinear,2.3585449391391196,linear,0.02276383310188579,0.29433063628416856,0.534734847513185,0.6553903058684221,0.08287029351526659,0.7986894893631049,0.0303037123429168,4.585420233287313,9,1,0.6637366404577225,ed00ac47
19,6300.0,1716982376,,False,1,ca564d15,2024-05-29_13-32-56,1.4783308506011963,1.4783308506011963,5144,DESKTOP-8J3QSBJ,127.0.0.1,1.4783308506011963,1,"[100, 101, 103, 105]",True,14,log2,3,7,176,0.1402044561326095,sag,5.9827488981607075,sigmoid,0.34247959528604177,0.2473715884500437,0.6846250258079837,0.18677805650738122,0.047840090359913476,0.8475316129348527,0.09117922622197637,0.0018751037703020647,9,4,0.7017504619300514,ca564d15
20,6950.0,1716982501,,False,1,04b97853,2024-05-29_13-35-01,1.4071195125579834,1.4071195125579834,22148,DESKTOP-8J3QSBJ,127.0.0.1,1.4071195125579834,1,"[100, 101, 102, 103]",False,14,log2,7,9,107,9.608805467822561,newton-cg,0.5509455668257076,rbf,0.9455526487336643,0.44004168182463255,0.4031454140891947,0.5307429393805261,0.0030693458935475574,0.7350119533352035,0.020124719532722317,0.0027014012107217985,5,4,0.7069927107976945,04b97853
21,6550.0,1716982380,,False,1,cf54ce06,2024-05-29_13-33-00,1.2923569679260254,1.2923569679260254,51976,DESKTOP-8J3QSBJ,127.0.0.1,1.2923569679260254,1,"[100, 102, 103, 105]",False,18,log2,9,6,176,1.891749058228873,lbfgs,0.6945698340372187,poly,0.5687540484591119,0.3568172151003093,0.9217736829574619,0.5810238559528541,2.046208023833532,0.7912418100054925,0.06388113449919433,0.005588410838360218,7,2,0.6117285559605014,cf54ce06
22,6750.0,1716982382,,False,1,a79fc9a1,2024-05-29_13-33-02,1.3492822647094727,1.3492822647094727,21608,DESKTOP-8J3QSBJ,127.0.0.1,1.3492822647094727,1,"[102, 103, 105]",False,7,sqrt,10,4,118,0.14532248055753674,liblinear,0.6850399146935573,rbf,0.750887714620584,0.18470528678622677,0.43574637254782733,0.7890150486694018,2.2850825516925837,0.7279965079301345,0.015937391191997302,7.864212195580923,9,2,0.6956106929298113,a79fc9a1
23,6750.0,1716982384,,False,1,ad9944b2,2024-05-29_13-33-04,1.359508991241455,1.359508991241455,23136,DESKTOP-8J3QSBJ,127.0.0.1,1.359508991241455,1,"[100, 101, 102, 105]",True,16,sqrt,1,5,70,0.8728094080612444,lbfgs,0.48776536515790686,poly,0.7699961328923879,0.9913612357378537,0.9215395190826208,0.18484251790531925,1.3842012199628206,0.8048370408637391,0.016635430799284777,3.511924516772901,10,4,0.5561899945428198,ad9944b2
24,6650.0,1716982503,,False,1,c382478b,2024-05-29_13-35-03,1.3473966121673584,1.3473966121673584,2596,DESKTOP-8J3QSBJ,127.0.0.1,1.3473966121673584,1,"[101, 102, 103]",False,13,sqrt,8,4,188,3.9759738633686914,liblinear,0.15440508840456987,rbf,0.6470135837219858,0.7112488662004394,0.37221749993243647,0.7079970148601549,0.09799208719538949,0.587105592155211,0.03453014359194848,1.26764991007034,6,4,0.6438774304713822,c382478b
25,6600.0,1716982389,,False,1,f453e48f,2024-05-29_13-33-09,2.0154976844787598,2.0154976844787598,15276,DESKTOP-8J3QSBJ,127.0.0.1,2.0154976844787598,1,"[100, 101, 102, 103, 104, 105]",True,18,sqrt,2,4,140,0.3392658247505515,saga,0.11890648151341512,sigmoid,0.013184705022137644,0.6863819272972344,0.7766508650939491,0.9364456603390031,0.012146843092564856,0.5425057586078832,0.03796136173788096,1.441182435872106,4,1,0.6444080082935335,f453e48f
26,6600.0,1716982504,,False,1,9b5e8c40,2024-05-29_13-35-04,1.3300013542175293,1.3300013542175293,19064,DESKTOP-8J3QSBJ,127.0.0.1,1.3300013542175293,1,"[104, 102, 103, 105]",False,14,sqrt,9,4,138,0.48961410091905416,saga,0.6271289396098497,poly,0.6205859143289911,0.09257731769544819,0.5012265596111422,0.22312910797995333,0.5350750053780247,0.8392800391855295,0.03439079894484885,0.00557296087082873,9,5,0.9355188497762696,9b5e8c40
27,7150.0,1716982507,,False,1,adb30c0a,2024-05-29_13-35-07,1.5958714485168457,1.5958714485168457,61188,DESKTOP-8J3QSBJ,127.0.0.1,1.5958714485168457,1,"[100, 101, 102, 103]",False,7,log2,2,10,198,0.10906450673436818,sag,0.5994367309230396,sigmoid,0.38650590004409846,0.29185791319875143,0.9872380042731768,0.7294867711579774,0.047359530143205056,0.5482235736651035,0.025865251746986808,1.1340452037110105,8,4,0.7682471199786041,adb30c0a
28,5950.0,1716982508,,False,1,9da36143,2024-05-29_13-35-08,1.2333800792694092,1.2333800792694092,10360,DESKTOP-8J3QSBJ,127.0.0.1,1.2333800792694092,1,"[100, 101, 102, 103]",False,6,log2,7,10,119,0.2123925447999061,lbfgs,7.178006183468217,sigmoid,0.4060683108537424,0.8966498822565847,0.8985627961840226,0.907115113509423,7.870504491093521,0.6023758829083554,0.021651067516527595,0.9581411077709177,6,2,0.72431916991475,9da36143
29,6950.0,1716982510,,False,1,f369bd3d,2024-05-29_13-35-10,1.8463115692138672,1.8463115692138672,45300,DESKTOP-8J3QSBJ,127.0.0.1,1.8463115692138672,1,"[104, 102, 103, 105]",False,20,sqrt,5,7,188,0.13174605638771444,newton-cg,0.20621119542294872,sigmoid,0.9555317279973626,0.7761271701320278,0.19169282805983923,0.7087511373184737,1.485863410291598,0.9227561525691714,0.026715008324217023,0.0020835549020445303,10,3,0.6249068665154089,f369bd3d
30,6600.0,1716982398,,False,1,7cbbcf83,2024-05-29_13-33-18,1.5000710487365723,1.5000710487365723,41832,DESKTOP-8J3QSBJ,127.0.0.1,1.5000710487365723,1,"[100, 101, 102, 103, 105]",True,17,log2,9,4,60,0.2818472991434243,lbfgs,0.5413147142230722,sigmoid,0.9137542146765545,0.9488711984249544,0.27870716407932805,0.6979227392435164,1.3098096168207325,0.620450680828501,0.013259281678134137,0.014519893284469794,6,4,0.9874935131116527,7cbbcf83
31,6350.0,1716982400,,False,1,d96adc49,2024-05-29_13-33-20,1.4198429584503174,1.4198429584503174,2876,DESKTOP-8J3QSBJ,127.0.0.1,1.4198429584503174,1,"[101, 102, 105]",False,6,sqrt,5,6,180,0.3921570400452651,liblinear,0.16486280888019905,sigmoid,0.4255888987760792,0.39489252469807856,0.25655318868299637,0.19038491964353255,0.5161745052569346,0.9457833260136442,0.030872391615611398,0.002235311137924368,5,4,0.610914859840517,d96adc49
32,6600.0,1716982402,,False,1,f41b3e22,2024-05-29_13-33-22,1.5919396877288818,1.5919396877288818,34208,DESKTOP-8J3QSBJ,127.0.0.1,1.5919396877288818,1,"[100, 101, 102, 103, 104, 105]",False,3,log2,1,9,177,1.2384700721915831,lbfgs,1.9111715009584156,poly,0.11744906106432129,0.10608089605860072,0.7793998483329763,0.8216929416668995,0.08848764997630597,0.9140883265685786,0.03839012481574634,0.004340687694215329,5,3,0.7362551041212818,f41b3e22
33,5950.0,1716982403,,False,1,5b8bfd23,2024-05-29_13-33-23,0.9867165088653564,0.9867165088653564,32208,DESKTOP-8J3QSBJ,127.0.0.1,0.9867165088653564,1,"[100, 101, 102, 105]",False,4,sqrt,3,4,102,0.5141804155851968,sag,0.3515670264610676,linear,0.41081280307831836,0.016448471622744765,0.46387480781011736,0.24702949612992675,8.576765302112628,0.7834566238823959,0.07284864750236643,0.0017895033885202357,10,1,0.8007230200776306,5b8bfd23
34,6450.0,1716982406,,False,1,e8c43166,2024-05-29_13-33-26,2.2360358238220215,2.2360358238220215,16308,DESKTOP-8J3QSBJ,127.0.0.1,2.2360358238220215,1,"[100, 101, 103, 105]",True,3,sqrt,7,10,60,3.9594561863197297,saga,6.124955585251181,poly,0.6679544384503687,0.4869637890379107,0.06513817314866999,0.7661875819639036,0.5604172275334371,0.5538435865656922,0.024501509174619775,0.11653750331877655,8,2,0.5574575744704253,e8c43166
35,6350.0,1716982512,,False,1,5fd51c5f,2024-05-29_13-35-12,1.298041820526123,1.298041820526123,63140,DESKTOP-8J3QSBJ,127.0.0.1,1.298041820526123,1,"[100, 101, 102, 103]",False,15,sqrt,8,10,70,0.5359265517183963,saga,5.152175696303134,sigmoid,0.3067498044242746,0.71677746050933,0.19338231238140136,0.2752363644650949,4.662611857652464,0.8829438421494705,0.012359232117531484,0.002738295831481096,6,4,0.5025378409365043,5fd51c5f
36,6550.0,1716982409,,False,1,f58cd2e7,2024-05-29_13-33-29,1.2793195247650146,1.2793195247650146,49868,DESKTOP-8J3QSBJ,127.0.0.1,1.2793195247650146,1,"[101, 103, 105]",True,15,log2,4,3,70,8.627206123637974,sag,0.2741491649686687,rbf,0.06554747102604042,0.31403302779757647,0.8955617903288534,0.6858809841795542,0.002262486579613018,0.9187230870824737,0.013445511667777478,0.011988697605406553,3,2,0.668627287537519,f58cd2e7
37,6300.0,1716982410,,False,1,5a087b28,2024-05-29_13-33-30,0.9553835391998291,0.9553835391998291,25472,DESKTOP-8J3QSBJ,127.0.0.1,0.9553835391998291,1,"[100, 101, 102, 103]",False,15,sqrt,8,5,86,1.0131766841425172,liblinear,0.2851998333024565,linear,0.9088549459024188,0.00015611086321321022,0.6435300424458009,0.8939269236001506,0.002039552138780063,0.6092680404831784,0.09170575115926403,2.3284045264253592,8,4,0.9263839650136463,5a087b28
38,6000.0,1716982514,,False,1,28ebfcbb,2024-05-29_13-35-14,1.2711067199707031,1.2711067199707031,58272,DESKTOP-8J3QSBJ,127.0.0.1,1.2711067199707031,1,"[100, 102, 103, 105]",False,20,sqrt,4,8,102,6.643133090646135,newton-cg,5.63044356895722,sigmoid,0.4616250140821697,0.7997953798534692,0.3078227047722477,0.46361715178355156,0.012211714152495336,0.8043081967798971,0.03663396988040541,0.6032025609515353,4,1,0.6378417726455985,28ebfcbb
39,6600.0,1716982515,,False,1,473d2393,2024-05-29_13-35-15,1.3630728721618652,1.3630728721618652,37620,DESKTOP-8J3QSBJ,127.0.0.1,1.3630728721618652,1,"[104, 102, 103, 105]",False,6,sqrt,6,8,101,0.10722137856656984,saga,1.1239964668232805,sigmoid,0.7493963095991077,0.5451633990258786,0.018306278138474186,0.08452098782733763,0.04166932349050199,0.932751232973906,0.0749997814215771,0.721270753046649,3,2,0.6441147408121572,473d2393
40,6350.0,1716982416,,False,1,0ef9114b,2024-05-29_13-33-36,1.2372419834136963,1.2372419834136963,59872,DESKTOP-8J3QSBJ,127.0.0.1,1.2372419834136963,1,"[101, 103, 105]",True,7,log2,7,5,176,0.20487658998694266,liblinear,0.5773082351968867,poly,0.13369095614637727,0.12220354032837943,0.3981818507900977,0.33713812293211953,0.23592852755278312,0.8712263610053428,0.04944052489772402,0.09234332216983031,8,2,0.6926658021325043,0ef9114b
41,6650.0,1716982419,,False,1,d408dce8,2024-05-29_13-33-39,1.9070580005645752,1.9070580005645752,4504,DESKTOP-8J3QSBJ,127.0.0.1,1.9070580005645752,1,"[100, 102, 103, 105]",True,19,sqrt,2,5,185,8.227431682744756,lbfgs,0.19704245288470612,sigmoid,0.08889149704779231,0.6311318012638537,0.8916718368582346,0.09269019942197887,0.004534413309885745,0.6951561016344185,0.06877214788493828,0.0030926696273700684,4,5,0.6826356497920192,d408dce8
42,6550.0,1716982420,,False,1,78648ff2,2024-05-29_13-33-40,1.3835382461547852,1.3835382461547852,31644,DESKTOP-8J3QSBJ,127.0.0.1,1.3835382461547852,1,"[100, 104, 102, 103, 105]",False,12,log2,3,2,100,1.2821451853448753,lbfgs,1.3804376343035316,rbf,0.6954910333188764,0.22211867576836364,0.06549398851488597,0.9780564452685558,1.0533158458928256,0.6215481594453531,0.06962107405289279,0.2077181239600322,7,4,0.6837527422377323,78648ff2
43,6800.0,1716982517,,False,1,1e98db6b,2024-05-29_13-35-17,1.0010008811950684,1.0010008811950684,43060,DESKTOP-8J3QSBJ,127.0.0.1,1.0010008811950684,1,"[100, 101, 102, 105]",True,14,log2,6,2,161,2.4510317945724074,saga,0.14477164235037193,linear,0.6707061779454919,0.23092953357360235,0.24098092793182635,0.1754901458930055,0.0020706674333772664,0.9600769153185349,0.023664407904537575,0.04300829236300746,4,2,0.6741874720892256,1e98db6b
44,7100.0,1716982519,,False,1,9f96a431,2024-05-29_13-35-19,0.9017150402069092,0.9017150402069092,23992,DESKTOP-8J3QSBJ,127.0.0.1,0.9017150402069092,1,"[101, 102, 103]",True,19,log2,5,5,78,0.8307108613980538,sag,0.11753694129326384,linear,0.8777553576124782,0.0020726211055850374,0.36626898137448893,0.10272708494232186,0.21844641982148402,0.9123659565294402,0.01052405739150885,2.828472352269253,8,2,0.8371620361089408,9f96a431
45,6700.0,1716982426,,False,1,f59e0a9c,2024-05-29_13-33-46,1.7745110988616943,1.7745110988616943,44508,DESKTOP-8J3QSBJ,127.0.0.1,1.7745110988616943,1,"[100, 101, 102, 103]",True,5,log2,9,8,56,2.6638556113641907,saga,6.305481122084203,linear,0.8363112985007161,0.27149298077334094,0.07151236708594999,0.23175948042572847,0.7529431580853462,0.9028707290193856,0.012326318252394528,0.2989716276540602,8,5,0.6213572839879558,f59e0a9c
46,6750.0,1716982427,,False,1,d03b9b4d,2024-05-29_13-33-47,1.2275316715240479,1.2275316715240479,25112,DESKTOP-8J3QSBJ,127.0.0.1,1.2275316715240479,1,"[101, 102, 103]",True,15,sqrt,6,5,196,0.11351419287052805,saga,0.8869027389953639,sigmoid,0.6397934401633266,0.23472578821170564,0.3326600079488935,0.012580178005170306,1.3979866375531973,0.6640953106282832,0.058134751327000106,0.7313061914407692,4,1,0.6793185108392448,d03b9b4d
47,6850.0,1716982521,,False,1,84285dfe,2024-05-29_13-35-21,1.4205567836761475,1.4205567836761475,41928,DESKTOP-8J3QSBJ,127.0.0.1,1.4205567836761475,1,"[100, 101, 102, 105]",False,10,sqrt,4,5,129,0.12001087123243362,liblinear,0.1695016528729138,rbf,0.12771879347739062,0.7682772544607792,0.5547350847269956,0.3077448076786522,0.7245455397680851,0.931945400627207,0.014980583308012859,0.5327381913256051,9,2,0.6914852276901706,84285dfe
48,6650.0,1716982431,,False,1,a6248a76,2024-05-29_13-33-51,1.059340238571167,1.059340238571167,34116,DESKTOP-8J3QSBJ,127.0.0.1,1.059340238571167,1,"[101, 102, 103, 105]",True,9,sqrt,9,8,133,1.1304324586711878,lbfgs,0.13806902140640365,poly,0.22220268103756724,0.45369554670466805,0.5233385780666436,0.5785531963254923,0.24030824803585343,0.5830625349373979,0.024066148674403588,0.08129526877850432,7,4,0.6236375534583465,a6248a76
49,6050.0,1716982433,,False,1,d97cea72,2024-05-29_13-33-53,1.6101398468017578,1.6101398468017578,9284,DESKTOP-8J3QSBJ,127.0.0.1,1.6101398468017578,1,"[100, 101, 102, 103, 104, 105]",False,10,sqrt,4,6,57,0.7177564423716948,liblinear,0.5500887701229327,sigmoid,0.7619447484815415,0.4200654807629334,0.9828151720640558,0.47721844968368676,0.0030998696357902233,0.8718063955479849,0.09166095234507489,0.03213797038837706,6,1,0.5018135976349488,d97cea72
50,6350.0,1716982435,,False,1,b5a84299,2024-05-29_13-33-55,1.1295697689056396,1.1295697689056396,63468,DESKTOP-8J3QSBJ,127.0.0.1,1.1295697689056396,1,"[100, 101, 102, 105]",True,19,log2,10,7,55,0.1410256262568585,liblinear,0.438526248419411,poly,0.16046585136686628,0.9076333470430088,0.41750231729536463,0.38131574086882547,0.7579725433340544,0.9849086978864438,0.012367534202355436,9.080928050177512,5,2,0.7398271475790898,b5a84299
51,6400.0,1716982436,,False,1,ac84b098,2024-05-29_13-33-56,1.1390156745910645,1.1390156745910645,60496,DESKTOP-8J3QSBJ,127.0.0.1,1.1390156745910645,1,"[101, 102, 105]",True,13,sqrt,5,10,97,2.0060735784209056,lbfgs,1.3812974301819827,linear,0.7689025663176705,0.5010401390669572,0.6627971980357238,0.38857181761467896,0.5242092993679968,0.8221951108489026,0.026437080441921324,0.004594436324246629,10,2,0.8219926490366785,ac84b098
52,6550.0,1716982439,,False,1,d1bcd254,2024-05-29_13-33-59,1.4681499004364014,1.4681499004364014,53052,DESKTOP-8J3QSBJ,127.0.0.1,1.4681499004364014,1,"[101, 102, 103]",True,16,sqrt,9,2,149,0.8122990811957035,liblinear,2.057051612495311,rbf,0.4802045386361056,0.4153287303127817,0.3526573554973892,0.2883187829972073,0.00523016849278689,0.9298535749696785,0.015524895507020894,0.10806272236190398,7,3,0.6552994907049163,d1bcd254
53,6750.0,1716982440,,False,1,1d2653fb,2024-05-29_13-34-00,1.3431320190429688,1.3431320190429688,58000,DESKTOP-8J3QSBJ,127.0.0.1,1.3431320190429688,1,"[101, 102, 103]",False,8,log2,1,10,85,2.6427252571944684,newton-cg,0.11645987538832255,rbf,0.10612218334435763,0.7253890735878346,0.36874281824833943,0.851833366209198,3.3348041027300956,0.9341121621123514,0.029076139760493308,0.009200279169252288,8,2,0.9610774846529296,1d2653fb
54,6350.0,1716982442,,False,1,7e150fea,2024-05-29_13-34-02,1.4911041259765625,1.4911041259765625,12988,DESKTOP-8J3QSBJ,127.0.0.1,1.4911041259765625,1,"[100, 102, 103, 105]",False,18,log2,2,5,164,0.14232117568949287,sag,8.755245442516184,sigmoid,0.9706645699434039,0.14843371439952002,0.9447412769134367,0.9397911861740355,0.03942704724955387,0.6649114613112571,0.04433398335429025,8.129907183337593,10,2,0.7779768338185998,7e150fea
55,6300.0,1716982523,,False,1,c7ec23d9,2024-05-29_13-35-23,1.3460657596588135,1.3460657596588135,58456,DESKTOP-8J3QSBJ,127.0.0.1,1.3460657596588135,1,"[100, 101, 102, 103]",True,18,log2,7,2,69,0.7184247716585047,newton-cg,1.3015458329544976,rbf,0.5500403840687905,0.6670059229389912,0.6228966130379493,0.811642596601877,1.2726356951186002,0.7190263304287021,0.07439932910466121,0.03272304708486165,3,1,0.5250899955779001,c7ec23d9
56,6300.0,1716982446,,False,1,8e5b4991,2024-05-29_13-34-06,1.1737086772918701,1.1737086772918701,32564,DESKTOP-8J3QSBJ,127.0.0.1,1.1737086772918701,1,"[104, 102, 103, 105]",False,7,log2,8,8,94,0.25356828797964853,liblinear,0.43144754581031414,poly,0.226135489548978,0.6142905830547027,0.6706792393491012,0.14664364384736917,1.3335611420471656,0.61572675760633,0.01088053655842303,0.00551978291498823,3,1,0.7608889475417846,8e5b4991
57,6400.0,1716982448,,False,1,64a60b7d,2024-05-29_13-34-08,1.4475646018981934,1.4475646018981934,7200,DESKTOP-8J3QSBJ,127.0.0.1,1.4475646018981934,1,"[100, 101, 102, 103, 104, 105]",False,17,sqrt,7,10,134,1.546974914622154,lbfgs,3.4016250027466777,sigmoid,0.49597097981738913,0.7035577572896297,0.19752497771950095,0.3234975520040959,0.06321003588845443,0.6136925229942728,0.03726546064498094,0.0018283504927900348,4,5,0.5810404056230325,64a60b7d
58,6650.0,1716982524,,False,1,6003c178,2024-05-29_13-35-24,1.0739295482635498,1.0739295482635498,19196,DESKTOP-8J3QSBJ,127.0.0.1,1.0739295482635498,1,"[101, 103, 105]",False,13,sqrt,2,4,146,1.2429125322559749,newton-cg,0.7332504456993983,linear,0.31068486495793923,0.9121145012788417,0.4732517600444841,0.5397011282975016,0.2618914430452954,0.7388089203455201,0.03058713931391325,0.01362921491158036,9,4,0.5729964994748843,6003c178
59,6400.0,1716982451,,False,1,8649e627,2024-05-29_13-34-11,1.175459623336792,1.175459623336792,45136,DESKTOP-8J3QSBJ,127.0.0.1,1.175459623336792,1,"[101, 102, 103, 105]",False,14,sqrt,6,7,79,0.2680129197949659,sag,0.24989367134551183,poly,0.43468514761848887,0.5263051661780037,0.5653395900937769,0.482386708119124,0.04026464539789824,0.8782014637146763,0.011198023197648881,0.9480704694936991,6,3,0.6563859971876111,8649e627
60,6800.0,1716982526,,False,1,c85f8753,2024-05-29_13-35-26,0.9072699546813965,0.9072699546813965,26936,DESKTOP-8J3QSBJ,127.0.0.1,0.9072699546813965,1,"[101, 102, 103]",False,12,sqrt,3,6,101,0.2368503987436681,saga,0.481409204802564,linear,0.29359972628116726,0.5948158829857149,0.6137359258277806,0.016115342573920333,0.0031962151469974217,0.7038247049306956,0.02235198564820167,3.0356965739395645,10,4,0.7805250366199242,c85f8753
61,6400.0,1716982455,,False,1,696e6d69,2024-05-29_13-34-15,1.1720044612884521,1.1720044612884521,5924,DESKTOP-8J3QSBJ,127.0.0.1,1.1720044612884521,1,"[100, 101, 103, 105]",True,7,sqrt,1,5,149,6.2080468088167,newton-cg,0.24740553632781068,poly,0.8483723098216308,0.36897550648236155,0.8687038382380428,0.39386912174207267,0.0017669448397975615,0.8590268125677412,0.03675589572318422,0.9339104616757367,5,1,0.8508765155981317,696e6d69
62,6700.0,1716982456,,False,1,1fa25cb6,2024-05-29_13-34-16,0.906663179397583,0.906663179397583,62836,DESKTOP-8J3QSBJ,127.0.0.1,0.906663179397583,1,"[100, 101, 102, 103]",False,11,log2,3,9,76,0.42840678325945997,sag,0.4804988581866225,linear,0.8708643354315393,0.6898009386718729,0.07841315345190758,0.39559859113389895,0.0032077459954238945,0.6431936849551199,0.027981735908839393,0.028649833819725964,3,5,0.900033193032312,1fa25cb6
63,6900.0,1716982528,,False,1,01fde203,2024-05-29_13-35-28,1.098731279373169,1.098731279373169,51928,DESKTOP-8J3QSBJ,127.0.0.1,1.098731279373169,1,"[101, 102, 103, 105]",True,13,sqrt,1,5,140,0.35300301754425345,lbfgs,0.15005531728208482,poly,0.38292584933519536,0.8037810466016866,0.3732101179163215,0.3822158268990041,0.03290561137087524,0.7135266025463934,0.014859145587846427,0.1628445485904913,5,4,0.662047437725756,01fde203
64,6450.0,1716982460,,False,1,f661ab5c,2024-05-29_13-34-20,1.0187907218933105,1.0187907218933105,14580,DESKTOP-8J3QSBJ,127.0.0.1,1.0187907218933105,1,"[101, 103, 105]",True,17,sqrt,4,9,168,3.986860418386772,lbfgs,0.813580998873762,linear,0.27647979359690156,0.759887350999304,0.6485968065233145,0.3428157133744688,0.035426289116791104,0.7219054065807864,0.04734039362299981,0.284186356442898,4,3,0.6739956830555905,f661ab5c
65,6950.0,1716982530,,False,1,6216c0c0,2024-05-29_13-35-30,1.7025127410888672,1.7025127410888672,52924,DESKTOP-8J3QSBJ,127.0.0.1,1.7025127410888672,1,"[101, 102, 105]",False,9,log2,5,5,133,1.0036985556739089,sag,0.6276840429643548,sigmoid,0.9176959105207896,0.6198906975358741,0.3947335837984988,0.3992586325897034,0.05858274260906408,0.7810549164176488,0.04808146324901658,0.02723869407991038,8,3,0.7242461572916556,6216c0c0
66,5700.0,1716982464,,False,1,1676484d,2024-05-29_13-34-24,1.1000597476959229,1.1000597476959229,17368,DESKTOP-8J3QSBJ,127.0.0.1,1.1000597476959229,1,"[101, 102, 103]",False,10,log2,9,8,80,6.999054562402398,liblinear,0.3413140927948886,poly,0.3500156776451424,0.8037820462198415,0.11944105517988451,0.8114050575438168,0.260729428250978,0.6683020387668811,0.07588235328746606,0.0019211150246470072,9,2,0.5249936115128181,1676484d
