model,scoring_function,features,score,n_features
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.67,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x10,x323,x105,x35,x176,x499,x459,x102,x65",2554.987212276215,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x10,x323,x105,x35,x176,x499,x459,x102,x65",4500.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.5677749360613811,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.554,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",6908.5,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",10250.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",0.674,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",0.675,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",2932.186732186732,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",5100.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",0.5749385749385749,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x323,x105,x35,x176,x499,x459,x102,x65",0.562,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",6945.52380952381,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",10600.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",0.6552380952380953,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",0.664,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",2662.213740458015,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",4650.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",0.5725190839694656,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x105,x35,x176,x499,x459,x102,x65",0.558,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",6230.142566191445,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",9500.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",0.6558044806517311,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",0.654,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",2937.5,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",5150.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",0.5703883495145631,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x35,x176,x499,x459,x102,x65",0.559,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",6719.861660079051,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",10150.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",0.6620553359683794,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",0.665,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",2448.9717223650387,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",4350.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",0.5629820051413882,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x176,x499,x459,x102,x65",0.55,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",6760.909090909091,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",10050.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",0.6727272727272727,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",0.672,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",2477.2040302267,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",4450.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",0.5566750629722922,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x499,x459,x102,x65",0.546,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",6852.788461538462,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",10450.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",0.6557692307692308,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",0.663,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",2788.90243902439,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",4950.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",0.5634146341463414,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x459,x102,x65",0.553,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",6841.549295774647,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",10150.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",0.6740442655935613,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",0.674,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",2392.0911528150136,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",4150.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",0.5764075067024129,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x102,x65",0.558,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",6304.76653696498,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",9850.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",0.6400778210116731,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",0.645,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",2735.9999999999995,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",4800.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",0.57,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x423,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x65",0.557,33
RandomForestClassifier(),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",6826.274509803921,33
RandomForestClassifier(),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",10300.0,33
RandomForestClassifier(),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.6627450980392157,33
RandomForestClassifier(),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.667,33
SVC(C=0.8),precision_calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",2354.221635883905,33
SVC(C=0.8),calculate_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",4150.0,33
SVC(C=0.8),precision_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.5672823218997362,33
SVC(C=0.8),accuracy_score,"x336,x253,x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x65",0.552,33
RandomForestClassifier(),precision_calculate_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",6998.058252427185,32
RandomForestClassifier(),calculate_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",10600.0,32
RandomForestClassifier(),precision_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.6601941747572816,32
RandomForestClassifier(),accuracy_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.666,32
SVC(C=0.8),precision_calculate_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",2742.8571428571427,32
SVC(C=0.8),calculate_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",4800.0,32
SVC(C=0.8),precision_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.5714285714285714,32
SVC(C=0.8),accuracy_score,"x9,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.557,32
RandomForestClassifier(),precision_calculate_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",6838.356164383561,32
RandomForestClassifier(),calculate_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",10400.0,32
RandomForestClassifier(),precision_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.6575342465753424,32
RandomForestClassifier(),accuracy_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.662,32
SVC(C=0.8),precision_calculate_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",2800.9828009828007,32
SVC(C=0.8),calculate_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",5000.0,32
SVC(C=0.8),precision_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.5601965601965602,32
SVC(C=0.8),accuracy_score,"x336,x229,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.55,32
RandomForestClassifier(),precision_calculate_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",6957.183908045977,32
RandomForestClassifier(),calculate_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",10650.0,32
RandomForestClassifier(),precision_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.6532567049808429,32
RandomForestClassifier(),accuracy_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.661,32
SVC(C=0.8),precision_calculate_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",2789.4206549118385,32
SVC(C=0.8),calculate_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",4900.0,32
SVC(C=0.8),precision_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.5692695214105793,32
SVC(C=0.8),accuracy_score,"x336,x9,x101,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.556,32
RandomForestClassifier(),precision_calculate_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",6217.244897959184,32
RandomForestClassifier(),calculate_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",9550.0,32
RandomForestClassifier(),precision_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.6510204081632653,32
RandomForestClassifier(),accuracy_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.649,32
SVC(C=0.8),precision_calculate_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",2762.6582278481014,32
SVC(C=0.8),calculate_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",4850.0,32
SVC(C=0.8),precision_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.569620253164557,32
SVC(C=0.8),accuracy_score,"x336,x9,x229,x1,x140,x324,x404,x99,x286,x7,x104,x132,x5,x463,x81,x65,x103,x352,x413,x156,x106,x74,x149,x10,x323,x105,x35,x176,x499,x459,x102,x423",0.556,32
