Dataset,Method,Split,Accuracy,Iterations,History
tic_tac_toe_endgame,Adam,0.1,0.5450664136622391,120.0,"[0.6931471805599453, 0.6885434415478138, 0.6842194152884228, 0.6801771357525482, 0.6764146040580945, 0.6729245535749331, 0.6696936635609967, 0.6667030531579793, 0.6639301966240692, 0.6613511310824424, 0.6589419270993454, 0.6566796587953188, 0.6545434520400387, 0.6525155732210977, 0.6505821391927769, 0.6487331886837856, 0.6469621848388786, 0.6452652079578489, 0.6436401014592379, 0.6420857415138863, 0.6406014954146236, 0.6391868539909806, 0.6378411803571726, 0.6365635123749501, 0.635352381714021, 0.6342056501077753, 0.6331203928580166, 0.6320928690265641, 0.6311186069094955, 0.6301926093986896, 0.6293096559142466, 0.6284646544019594, 0.6276529850089961, 0.6268707794612276, 0.6261150953807828, 0.6253839675855293, 0.624676342076599, 0.6239919172242564, 0.6233309274821411, 0.6226939074707545, 0.6220814701048779, 0.6214941240235371, 0.620932145268572, 0.620395507856094, 0.6198838690204053, 0.6193965984603788, 0.6189328373776841, 0.6184915724232518, 0.6180717113388329, 0.6176721502715742, 0.6172918265604482, 0.6169297544622188, 0.6165850442259538, 0.6162569068235657, 0.6159446474776069, 0.615647651152671, 0.6153653628208217, 0.6150972649868203, 0.6148428548795639, 0.614601623822839, 0.6143730413330503, 0.6141565461669001, 0.6139515457052149, 0.613757423770275, 0.613573555486008, 0.6133993264611279, 0.613234152753412, 0.6130774979903054, 0.6129288847165919, 0.6127878983429023, 0.6126541836457675, 0.6125274352263109, 0.612407384333747, 0.6122937848147483, 0.612186400660404, 0.6120849968527504, 0.6119893342237647, 0.6118991681048076, 0.6118142498737688, 0.6117343302001331, 0.6116591628268229, 0.611588508005757, 0.6115221350784548, 0.6114598240357909, 0.6114013661251191, 0.611346563682438, 0.6112952293840571, 0.611247185089482, 0.6112022604310158, 0.6111602913161878, 0.6111211185372756, 0.6110845866994004, 0.6110505436551689, 0.6110188405555589, 0.6109893325039161, 0.6109618796642551, 0.6109363485675549, 0.6109126133148399, 0.6108905564082271, 0.6108700690406135, 0.610851050810282, 0.6108334089581797, 0.6108170573172333, 0.6108019151948443, 0.6107879063819197, 0.6107749584122684, 0.6107630021119044, 0.610751971404868, 0.6107418032975763, 0.6107324379518934, 0.6107238187712574, 0.6107158924514408, 0.6107086089749157, 0.6107019215470113, 0.6106957864810596, 0.6106901630415609, 0.6106850132540868, 0.6106803016920586, 0.6106759952545495, 0.6106720629537512]"
tic_tac_toe_endgame,LDA,0.1,0.5450664136622391,,
tic_tac_toe_endgame,QDA,0.1,0.6750474383301708,,
tic_tac_toe_endgame,DecisionTree,0.1,0.8567362428842504,,
tic_tac_toe_endgame,RandomForest,0.1,0.9264705882352942,,
tic_tac_toe_endgame,IWLS,0.15,0.5692515032137674,4.0,"[0.6931471805599452, 0.6090861307368294, 0.6078667632044388, 0.6078640553919329]"
tic_tac_toe_endgame,SGD,0.15,0.5409496164213146,6.0,"[0.6931471805599452, 0.6132622515594505, 0.6099466012409629, 0.6095909968120871, 0.6095232515211579, 0.6095070940457559]"
tic_tac_toe_endgame,Adam,0.15,0.5692515032137674,123.0,"[0.6931471805599452, 0.6884709189103811, 0.684074734490097, 0.6799610767928463, 0.6761290512057286, 0.6725735212643766, 0.6692842164223831, 0.6662451133909367, 0.6634344978904237, 0.6608260909586549, 0.658391291452468, 0.6561020453673605, 0.6539335009346046, 0.6518657434020995, 0.6498843781094376, 0.6479801671896199, 0.6461481100639059, 0.6443863231303688, 0.6426949475880491, 0.6410751937176612, 0.6395285532493797, 0.638056177701728, 0.6366584143608752, 0.6353344969699596, 0.6340823935092922, 0.6328988119187439, 0.6317793544645642, 0.630718795543472, 0.6297114418965628, 0.6287515243203254, 0.627833569141599, 0.6269527056233545, 0.6261048793934635, 0.6252869585016227, 0.6244967346891988, 0.6237328355406528, 0.6229945719166374, 0.6222817489316618, 0.621594468086649, 0.6209329440092461, 0.6202973529363073, 0.6196877229396807, 0.6191038690632471, 0.618545370787363, 0.6180115850086523, 0.6175016851649057, 0.6170147161615587, 0.6165496551251175, 0.6161054693926644, 0.615681165192521, 0.6152758228406832, 0.6148886166692901, 0.6145188200665588, 0.6141657977519321, 0.6138289886123192, 0.6135078830327415, 0.6132019986860184, 0.612910858284145, 0.6126339719707891, 0.6123708260084185, 0.6121208783447543, 0.6118835606704764, 0.6116582858065097, 0.6114444587458296, 0.6112414894417807, 0.6110488054680382, 0.610865862934435, 0.6106921544701122, 0.6105272136123189, 0.610370615492001, 0.6102219742135397, 0.6100809377219427, 0.6099471811904373, 0.6098204000240312, 0.609700303468219, 0.6095866095711971, 0.6094790419259203, 0.6093773282760022, 0.6092812007637204, 0.609190397373092, 0.60910466400127, 0.6090237565822608, 0.6089474427745988, 0.6088755028814271, 0.6088077298616887, 0.6087439284778249, 0.6086839137768022, 0.6086275091960968, 0.6085745446160999, 0.6085248546498546, 0.608478277384813, 0.6084346536900191, 0.6083938270973743, 0.6083556441758801, 0.6083199552555015, 0.6082866153280236, 0.6082554849548023, 0.608226431039394, 0.6081993273673717, 0.6081740548661708, 0.6081505015855648, 0.6081285624377295, 0.6081081387611075, 0.6080891377835341, 0.6080714720586564, 0.6080550589383559, 0.6080398201261276, 0.6080256813356596, 0.6080125720583882, 0.6080004254261719, 0.6079891781423612, 0.6079787704476514, 0.6079691460865302, 0.6079602522454125, 0.6079520394433758, 0.607944461368811, 0.6079374746679503, 0.6079310387017941, 0.6079251152945487, 0.6079196684982265, 0.6079146643944784, 0.6079100709470304, 0.6079058579080556]"
tic_tac_toe_endgame,LDA,0.15,0.5598175409496164,,
tic_tac_toe_endgame,QDA,0.15,0.6840140991084387,,
tic_tac_toe_endgame,DecisionTree,0.15,0.8577648766328012,,
tic_tac_toe_endgame,RandomForest,0.15,0.9150943396226415,,
tic_tac_toe_endgame,IWLS,0.2,0.5639402985074627,4.0,"[0.6931471805599453, 0.6083023101512745, 0.6069709261141274, 0.6069675620359635]"
tic_tac_toe_endgame,SGD,0.2,0.5231641791044777,7.0,"[0.6931471805599453, 0.6141842645070267, 0.6096690981493031, 0.6090382924007227, 0.60889912836761, 0.6088633350492721, 0.6088539882667705]"
tic_tac_toe_endgame,Adam,0.2,0.5639402985074627,121.0,"[0.6931471805599453, 0.6883068742073137, 0.683748181881622, 0.6794737902786175, 0.6754833767775128, 0.6717728656319361, 0.6683337054128272, 0.6651523987909778, 0.6622106209295827, 0.6594862038243411, 0.6569549271136412, 0.6545926026703704, 0.652376782683603, 0.6502877307385645, 0.6483087450117627, 0.6464261262308103, 0.6446290125923905, 0.6429091559475056, 0.6412606286416647, 0.6396794434966961, 0.6381630988014189, 0.6367100887080727, 0.6353194320676303, 0.6339902697191762, 0.6327215666907324, 0.631511936249101, 0.6303595809553257, 0.6292623261563849, 0.6282177088135197, 0.6272230831102671, 0.6262757137718966, 0.6253728436898055, 0.6245117373497178, 0.6236897103993376, 0.6229041570207171, 0.622152582636373, 0.6214326433783187, 0.6207421886764187, 0.6200793007757525, 0.619442324999, 0.6188298862582169, 0.6182408895978688, 0.6176745045992281, 0.6171301349575702, 0.6166073755370012, 0.6161059599791304, 0.6156257026940484, 0.6151664397880955, 0.6147279739741094, 0.6143100284844214, 0.6139122142691975, 0.6135340133085135, 0.6131747788960579, 0.6128337516056509, 0.6125100877089782, 0.6122028954008877, 0.6119112735181143, 0.6116343475761438, 0.6113712988249403, 0.6111213834496607, 0.6108839407530227, 0.6106583908595108, 0.6104442239099603, 0.6102409836703336, 0.61004824886353, 0.6098656153591876, 0.6096926817282035, 0.6095290397517159, 0.6093742704565296, 0.6092279453051964, 0.609089631434531, 0.6089588993925722, 0.6088353316942912, 0.6087185306711992, 0.6086081244590981, 0.6085037704571581, 0.6084051561009652, 0.6083119972355002, 0.6082240346904316, 0.6081410298210803, 0.6080627597867991, 0.6079890132222259, 0.6079195867592974, 0.6078542826276766, 0.6077929073431549, 0.6077352713218988, 0.6076811891529442, 0.6076304802265702, 0.6075829694431364, 0.6075384877972512, 0.6074968727229652, 0.6074579681750957, 0.6074216244925542, 0.6073876981315994, 0.6073560513679035, 0.6073265520505763, 0.6072990734578898, 0.6072734942645654, 0.6072496985947667, 0.6072275761113975, 0.6072070220849028, 0.6071879373931345, 0.6071702284238839, 0.6071538068770105, 0.6071385894868099, 0.6071244977016451, 0.6071114573635983, 0.6070993984256415, 0.6070882547299403, 0.6070779638526569, 0.607068467002955, 0.6070597089511378, 0.6070516379557315, 0.6070442056624205, 0.6070373669575688, 0.6070310797725723, 0.6070253048488096, 0.6070200054831595, 0.6070151472786935, 0.6070106979236162, 0.6070066270147387]"
tic_tac_toe_endgame,LDA,0.2,0.5639402985074627,,
tic_tac_toe_endgame,QDA,0.2,0.6884179104477611,,
tic_tac_toe_endgame,DecisionTree,0.2,0.889910447761194,,
tic_tac_toe_endgame,RandomForest,0.2,0.917910447761194,,
tic_tac_toe_endgame,IWLS,0.25,0.56875,4.0,"[0.6931471805599453, 0.6099655940289449, 0.6086460608282611, 0.6086427458913929]"
tic_tac_toe_endgame,SGD,0.25,0.534375,7.0,"[0.6931471805599453, 0.6129115577152737, 0.6101864380946748, 0.6101973302996635, 0.6102591116586008, 0.6102831772465956, 0.6102912038227359]"
tic_tac_toe_endgame,Adam,0.25,0.5656249999999999,117.0,"[0.6931471805599453, 0.6883483480387168, 0.6838314717010868, 0.6795990696983735, 0.6756503806337442, 0.6719804859126819, 0.6685794358711018, 0.6654316432503354, 0.6625159443591746, 0.6598067019146878, 0.6572759874714179, 0.6548963496282759, 0.6526433565412031, 0.6504972677028806, 0.6484436446380779, 0.6464730859804193, 0.6445804190961524, 0.6427636570660074, 0.6410229367723497, 0.6393595574933189, 0.6377751697801857, 0.6362711266526434, 0.6348479955206825, 0.6335052284770992, 0.6322409909391622, 0.6310521473796628, 0.629934394964462, 0.6288825220763655, 0.6278907532489656, 0.6269531309283499, 0.6260638823734402, 0.6252177278235691, 0.6244101008682539, 0.6236372689838071, 0.6228963573469519, 0.6221852901443367, 0.6215026702949129, 0.6208476213351127, 0.6202196149422793, 0.6196183048947874, 0.6190433838604249, 0.6184944739702715, 0.6179710563958732, 0.6174724397786729, 0.616997762917839, 0.6165460239871166, 0.616116126898976, 0.6157069352282324, 0.6153173251201949, 0.6149462304791881, 0.6145926760472811, 0.6142557963532341, 0.6139348406364472, 0.613629165536314, 0.6133382184895462, 0.6130615153784373, 0.6127986160569119, 0.6125491010232593, 0.6123125518154331, 0.612088536807549, 0.6118766031262567, 0.611676274516166, 0.6114870542700819, 0.6113084318668307, 0.611139891746375, 0.6109809226786828, 0.6108310264014983, 0.6106897245499276, 0.6105565633108624, 0.61043111564522, 0.6103129812779607, 0.610201784921064, 0.6100971733464706, 0.6099988119615878, 0.6099063814742322, 0.6098195750952371, 0.6097380965507238, 0.6096616589969484, 0.609589984776674, 0.609522805844627, 0.6094598646271611, 0.6094009150648003, 0.6093457236067821, 0.6092940699722326, 0.609245747551372, 0.6092005633821617, 0.6091583376957471, 0.6091189030732774, 0.6090821032948446, 0.6090477919875091, 0.6090158311935525, 0.6089860899822692, 0.6089584432188386, 0.6089327705824665, 0.6089089558942952, 0.6088868867762859, 0.6088664546198513, 0.6088475548033323, 0.6088300870668081, 0.6088139559366165, 0.6087990710935277, 0.6087853475976626, 0.6087727059164882, 0.6087610717431394, 0.608750375632957, 0.6087405525186957, 0.6087315411833315, 0.6087232837708934, 0.6087157254010339, 0.6087088139262095, 0.6087024998378481, 0.6086967362969621, 0.6086914792417093, 0.6086866875136379, 0.6086823229469388, 0.6086783503791694, 0.6086747375633849]"
tic_tac_toe_endgame,LDA,0.25,0.5656249999999999,,
tic_tac_toe_endgame,QDA,0.25,0.7,,
tic_tac_toe_endgame,DecisionTree,0.25,0.846875,,
tic_tac_toe_endgame,RandomForest,0.25,0.9125,,
tic_tac_toe_endgame,IWLS,0.3,0.5656393946040799,4.0,"[0.6931471805599453, 0.6121864144036251, 0.61096560842623, 0.6109628273136638]"
tic_tac_toe_endgame,SGD,0.3,0.5546720772099144,7.0,"[0.6931471805599453, 0.615566406306802, 0.6121739402328088, 0.612136872500987, 0.6122178767230575, 0.612255651679884, 0.6122700460804715]"
tic_tac_toe_endgame,Adam,0.3,0.563062075016451,113.0,"[0.6931471805599453, 0.6884577478127738, 0.6840491508838142, 0.6799233090000013, 0.6760779028883505, 0.6725050591585525, 0.6691906488534648, 0.6661151161941306, 0.66325568860829, 0.6605884935797066, 0.6580897692667339, 0.6557367541290055, 0.6535087909229331, 0.6513884529362277, 0.6493622698685769, 0.647420848559501, 0.6455584514931084, 0.6437722394337477, 0.6420614033128725, 0.6404263520869697, 0.6388680369438998, 0.6373874181971239, 0.6359850438865726, 0.6346607111805699, 0.6334132064392659, 0.6322401442659366, 0.6311379347619438, 0.6301018984381677, 0.6291265250652678, 0.6282058447097063, 0.6273338552885351, 0.626504938724731, 0.6257142011865896, 0.6249576908684109, 0.6242324735959516, 0.6235365743512666, 0.6228688147426492, 0.6222285887208967, 0.6216156210389899, 0.6210297469464269, 0.6204707402863457, 0.6199382035685613, 0.6194315205368216, 0.6189498615189692, 0.6184922258292482, 0.6180575038964103, 0.6176445437634731, 0.6172522106945963, 0.6168794333468273, 0.6165252341660177, 0.6161887446538802, 0.6158692077052619, 0.6155659695531487, 0.6152784635440512, 0.6150061876618479, 0.6147486778804454, 0.6145054800844004, 0.6142761240678078, 0.6140601034460934, 0.6138568647693746, 0.6136658076333034, 0.6134862954474644, 0.6133176743078799, 0.613159295757235, 0.6130105385852971, 0.61287082539563, 0.6127396312490931, 0.6126164837991042, 0.6125009563457006, 0.612392656626746, 0.6122912146465842, 0.6121962724225021, 0.6121074774671881, 0.6120244805201619, 0.6119469368937379, 0.6118745100914819, 0.6118068761848496, 0.611743727708821, 0.6116847763536583, 0.6116297542583756, 0.6115784140845094, 0.6115305282039322, 0.6114858873093587, 0.6114442986469166, 0.6114055839762828, 0.6113695773440149, 0.6113361228091352, 0.6113050723382212, 0.6112762841259171, 0.6112496215513453, 0.6112249528492578, 0.6112021513980146, 0.6111810963694317, 0.6111616734076583, 0.61114377503414, 0.6111273006000516, 0.6111121557781575, 0.6110982517406274, 0.6110855042565138, 0.6110738329404154, 0.6110631608048991, 0.6110534141519119, 0.6110445227292409, 0.61103642001321, 0.6110290434722176, 0.611022334707649, 0.6110162394336718, 0.6110107073170179, 0.6110056917323023, 0.611001149492457, 0.6109970405955503, 0.610993328003442, 0.6109899774480387]"
tic_tac_toe_endgame,LDA,0.3,0.563062075016451,,
tic_tac_toe_endgame,QDA,0.3,0.7058565474884844,,
tic_tac_toe_endgame,DecisionTree,0.3,0.8710791840315859,,
tic_tac_toe_endgame,RandomForest,0.3,0.9095744680851063,,
tic_tac_toe_endgame,IWLS,0.35,0.5921158487530169,4.0,"[0.6931471805599454, 0.6150980889303036, 0.6140072953221268, 0.6140051436720316]"
tic_tac_toe_endgame,SGD,0.35,0.5878117457763475,7.0,"[0.6931471805599454, 0.621286962009545, 0.6156525578670435, 0.6148615498428402, 0.6146962369798732, 0.6146507721584036, 0.614636346360962]"
tic_tac_toe_endgame,Adam,0.35,0.5899034593724859,110.0,"[0.6931471805599454, 0.6885131285496329, 0.6841566139903945, 0.6800798965604673, 0.6762816458555758, 0.6727558774720466, 0.6694909846235101, 0.666469369108508, 0.6636682562892716, 0.6610618235002813, 0.6586239645905112, 0.6563306885553526, 0.654161605419854, 0.6521005393226499, 0.650135529513717, 0.6482584382564929, 0.646464310699734, 0.6447505984972015, 0.6431163439951146, 0.64156140428133, 0.640085773945575, 0.6386890470399674, 0.6373700435637958, 0.6361266115178268, 0.6349555997674402, 0.6338529796095933, 0.6328140769777315, 0.6318338668574432, 0.6309072796091993, 0.630029475462959, 0.6291960559330645, 0.6284031958892217, 0.6276476945119961, 0.6269269551921274, 0.6262389122577136, 0.6255819257596305, 0.6249546648698591, 0.624355996927787, 0.6237848942283457, 0.6232403654770793, 0.6227214141829543, 0.6222270224550022, 0.6217561558143756, 0.6213077827503112, 0.6208809018514836, 0.6204745694375441, 0.6200879216460655, 0.6197201867339377, 0.6193706856307857, 0.6190388211315125, 0.6187240581127246, 0.618425898472679, 0.6181438549740155, 0.6178774278619849, 0.6176260872425032, 0.6173892630066304, 0.617166342835204, 0.6169566776928198, 0.616759593328255, 0.6165744056866342, 0.616400437829057, 0.6162370359601447, 0.6160835824796657, 0.6159395045639149, 0.6158042775613417, 0.6156774233283588, 0.6155585043916867, 0.6154471153770911, 0.6153428734119613, 0.6152454091721554, 0.6151543599395146, 0.6150693655438493, 0.6149900674815559, 0.614916110934927, 0.6148471489522719, 0.6147828477560188, 0.6147228920582672, 0.6146669893781579, 0.6146148726348974, 0.6145663006694687, 0.6145210567488569, 0.6144789454537501, 0.6144397885858799, 0.6144034208230412, 0.6143696857972908, 0.6143384331013485, 0.6143095164861898, 0.614282793254389, 0.6142581246312959, 0.6142353767488273, 0.6142144218240784, 0.6141951391550103, 0.6141774156672851, 0.6141611458967086, 0.6141462314436643, 0.6141325800566451, 0.6141201045696016, 0.6141087219245902, 0.6140983524636097, 0.6140889195892949, 0.6140803497970581, 0.6140725729952106, 0.614065522973125, 0.6140591378601974, 0.6140533604396085, 0.614048138231158, 0.6140434233214815, 0.6140391719810727, 0.6140353441516703, 0.6140319029063218]"
tic_tac_toe_endgame,LDA,0.35,0.5899034593724859,,
tic_tac_toe_endgame,QDA,0.35,0.7189058728881738,,
tic_tac_toe_endgame,DecisionTree,0.35,0.8604183427192277,,
tic_tac_toe_endgame,RandomForest,0.35,0.9136363636363636,,
tic_tac_toe_endgame,IWLS,0.4,0.5883167220376523,4.0,"[0.6931471805599454, 0.6173016903548919, 0.6162821483824186, 0.6162803303829283]"
tic_tac_toe_endgame,SGD,0.4,0.5981912144702842,8.0,"[0.6931471805599454, 0.6228822020052317, 0.617596630866951, 0.6170740569831442, 0.6170361885841731, 0.6170446005007714, 0.6170525188199237, 0.61705715287119]"
tic_tac_toe_endgame,Adam,0.4,0.5962532299741602,109.0,"[0.6931471805599454, 0.6884509828499653, 0.6840347202584669, 0.6799011117321501, 0.6760499614540205, 0.6724774621502034, 0.6691755040061472, 0.6661311653960511, 0.663326651573861, 0.6607399441016094, 0.6583462342218924, 0.6561198828092542, 0.6540364078768869, 0.6520740421551872, 0.6502146568433694, 0.6484440891255203, 0.6467520202117165, 0.6451315571661415, 0.6435786426436289, 0.6420913864617742, 0.6406693886345267, 0.6393131044268248, 0.6380232873494855, 0.636800534683424, 0.6356449502889789, 0.6345559294795974, 0.6335320602730796, 0.6325711256692734, 0.6316701848482135, 0.6308257087684048, 0.6300337472904456, 0.629290108892679, 0.6285905382382176, 0.627930880106807, 0.6273072205028305, 0.6267159977885273, 0.6261540791651182, 0.6256188009336635, 0.6251079743334782, 0.6246198616912116, 0.6241531295220003, 0.6237067858905185, 0.6232801089754042, 0.6228725728482357, 0.6224837754376318, 0.622113372768446, 0.6217610228742554, 0.6214263421403027, 0.6211088760611104, 0.6208080853693307, 0.6205233472017653, 0.6202539695271304, 0.6199992156728983, 0.6197583347031221, 0.6195305928441589, 0.6193153012773827, 0.6191118364352479, 0.6189196503239106, 0.6187382701078064, 0.6185672879235783, 0.6184063433459284, 0.6182551018804139, 0.6181132331898772, 0.6179803924709719, 0.6178562075867404, 0.6177402734065344, 0.6176321535217983, 0.617531388315217, 0.6174375074504496, 0.617350044348692, 0.6172685501750002, 0.6171926052349485, 0.6171218263709775, 0.6170558697914361, 0.616994429595766, 0.6169372329305358, 0.6168840331246838, 0.6168346022701429, 0.6167887245570727, 0.6167461913095208, 0.6167067981939699, 0.6166703445927864, 0.6166366347363823, 0.6166054799326954, 0.6165767011450434, 0.6165501312384872, 0.6165256164012384, 0.6165030164958323, 0.6164822043464698, 0.6164630641750353, 0.616445489527222, 0.6164293810709796, 0.6164146446105234, 0.6164011895628465, 0.616388928019546, 0.6163777743940154, 0.6163676455557487, 0.6163584612931681, 0.6163501449271952, 0.616342623914149, 0.6163358303172016, 0.6163297010772175, 0.6163241780641251, 0.6163192079302601, 0.6163147418128456, 0.6163107349436253, 0.6163071462222179, 0.616303937800237, 0.6163010747098441]"
