blueGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgLevel,redGold,redMinionsKilled,redJungleMinionsKilled,redAvgLevel,blueHeraldKills,blueTowersDestroyed,redTowersDestroyed,blue_win
28418.0,346.0,97.0,9.6,24964.0,301.0,70.0,8.8,1.0,1.0,1.0,1
27258.0,283.0,92.0,9.4,29003.0,310.0,76.0,9.0,1.0,2.0,0.0,1
26108.0,296.0,60.0,8.4,27184.0,305.0,76.0,9.6,0.0,0.0,1.0,0
27274.0,315.0,84.0,9.4,25201.0,322.0,94.0,9.2,1.0,0.0,1.0,1
23745.0,352.0,79.0,9.4,24251.0,338.0,82.0,9.2,1.0,1.0,0.0,1
28093.0,307.0,101.0,9.2,26877.0,312.0,70.0,9.0,1.0,1.0,1.0,0
28622.0,307.0,80.0,9.2,27392.0,280.0,63.0,9.0,0.0,0.0,1.0,1
22242.0,366.0,84.0,9.2,27499.0,409.0,111.0,9.8,0.0,2.0,0.0,0
22607.0,321.0,112.0,9.2,30223.0,362.0,77.0,9.6,0.0,4.0,0.0,0
26255.0,346.0,88.0,9.4,23469.0,333.0,86.0,9.0,2.0,0.0,0.0,1
26162.0,289.0,75.0,9.0,25063.0,288.0,77.0,8.6,1.0,0.0,0.0,1
26793.0,288.0,72.0,9.0,25848.0,318.0,78.0,9.4,1.0,0.0,1.0,1
31504.0,337.0,88.0,9.8,22120.0,266.0,84.0,8.4,3.0,0.0,3.0,1
26285.0,391.0,84.0,9.6,25062.0,395.0,95.0,9.4,2.0,0.0,1.0,1
26422.0,332.0,76.0,9.0,25739.0,317.0,110.0,9.4,0.0,1.0,1.0,1
35245.0,389.0,70.0,9.8,22294.0,272.0,76.0,8.2,3.0,0.0,4.0,1
25102.0,365.0,89.0,9.6,25111.0,322.0,86.0,9.4,1.0,1.0,0.0,0
29273.0,352.0,108.0,9.4,28376.0,325.0,88.0,9.4,1.0,1.0,2.0,1
27145.0,374.0,84.0,9.6,23912.0,383.0,86.0,9.0,0.0,0.0,1.0,1
24194.0,306.0,89.0,8.6,29348.0,363.0,72.0,9.4,1.0,2.0,1.0,0
29799.0,392.0,88.0,10.0,26179.0,355.0,87.0,9.2,0.0,1.0,1.0,1
28290.0,336.0,105.0,9.4,28264.0,303.0,91.0,9.6,1.0,0.0,1.0,0
24704.0,353.0,62.0,8.8,30545.0,380.0,99.0,9.6,0.0,1.0,0.0,0
27955.0,366.0,75.0,9.0,22879.0,293.0,75.0,8.8,2.0,0.0,1.0,1
25629.0,369.0,87.0,9.8,25177.0,403.0,68.0,9.4,1.0,1.0,0.0,0
26409.0,302.0,84.0,9.0,26898.0,322.0,99.0,9.4,1.0,1.0,1.0,1
23917.0,324.0,73.0,9.0,31368.0,348.0,97.0,9.8,1.0,1.0,0.0,1
27887.0,306.0,68.0,9.0,23327.0,326.0,74.0,8.8,2.0,0.0,2.0,1
25833.0,291.0,85.0,9.0,28329.0,349.0,70.0,8.4,2.0,2.0,1.0,0
26250.0,337.0,64.0,9.2,29831.0,313.0,100.0,9.6,1.0,2.0,0.0,0
19365.0,304.0,21.0,7.6,29554.0,383.0,110.0,9.8,0.0,3.0,0.0,0
22981.0,301.0,102.0,9.0,22641.0,355.0,89.0,8.8,0.0,0.0,0.0,0
28491.0,368.0,76.0,9.2,26131.0,338.0,95.0,9.6,3.0,1.0,2.0,0
28064.0,389.0,101.0,9.8,24751.0,361.0,78.0,9.4,1.0,0.0,0.0,0
23997.0,322.0,86.0,9.0,26822.0,269.0,68.0,9.0,1.0,1.0,0.0,0
25160.0,329.0,80.0,8.8,26204.0,335.0,93.0,9.2,1.0,1.0,0.0,1
25208.0,333.0,85.0,8.8,28235.0,380.0,102.0,9.6,1.0,1.0,0.0,0
29421.0,345.0,76.0,9.0,24299.0,302.0,86.0,9.2,2.0,0.0,2.0,1
26894.0,376.0,86.0,9.8,27137.0,402.0,81.0,9.4,3.0,1.0,1.0,0
32181.0,347.0,81.0,9.4,26747.0,325.0,84.0,9.2,1.0,0.0,2.0,1
24011.0,326.0,87.0,9.2,28497.0,359.0,101.0,9.6,2.0,1.0,0.0,0
25324.0,308.0,100.0,9.0,25669.0,351.0,63.0,9.0,1.0,1.0,0.0,0
27770.0,306.0,66.0,8.6,29142.0,319.0,56.0,9.2,1.0,1.0,1.0,0
26502.0,275.0,73.0,9.0,33027.0,331.0,79.0,9.6,1.0,3.0,0.0,0
25499.0,270.0,75.0,8.8,24797.0,289.0,69.0,8.2,0.0,1.0,0.0,0
26401.0,313.0,74.0,8.6,26151.0,263.0,50.0,8.8,2.0,0.0,1.0,0
22642.0,316.0,70.0,8.6,32308.0,367.0,84.0,9.6,0.0,3.0,0.0,0
28826.0,324.0,68.0,9.0,23762.0,360.0,92.0,9.0,2.0,0.0,1.0,1
25222.0,298.0,83.0,9.2,29410.0,287.0,65.0,8.8,0.0,2.0,0.0,1
24731.0,299.0,67.0,8.4,31351.0,352.0,91.0,9.4,0.0,3.0,0.0,0
26587.0,384.0,69.0,9.4,26142.0,337.0,84.0,9.2,2.0,1.0,0.0,1
26830.0,365.0,100.0,9.4,24238.0,343.0,103.0,9.4,1.0,0.0,2.0,1
25404.0,365.0,84.0,9.2,23317.0,319.0,71.0,9.0,1.0,1.0,0.0,0
25467.0,349.0,68.0,9.0,25975.0,327.0,80.0,9.2,2.0,1.0,0.0,0
27446.0,327.0,102.0,9.0,26781.0,331.0,90.0,9.6,2.0,1.0,1.0,0
28049.0,376.0,72.0,9.8,23838.0,315.0,76.0,9.0,2.0,0.0,2.0,1
24094.0,290.0,72.0,8.8,31228.0,350.0,84.0,9.8,2.0,0.0,0.0,0
27052.0,329.0,81.0,9.2,28980.0,318.0,86.0,9.4,0.0,0.0,0.0,0
26040.0,361.0,86.0,9.2,26629.0,332.0,114.0,9.4,1.0,1.0,1.0,0
23538.0,224.0,62.0,8.2,33194.0,363.0,130.0,10.0,0.0,5.0,0.0,0
27672.0,371.0,84.0,9.6,24430.0,365.0,71.0,9.0,2.0,0.0,0.0,1
21864.0,256.0,66.0,8.2,34847.0,431.0,107.0,9.8,0.0,8.0,0.0,0
22144.0,309.0,126.0,8.6,26049.0,366.0,78.0,9.0,2.0,1.0,0.0,0
28655.0,309.0,68.0,9.6,22686.0,309.0,94.0,8.8,1.0,0.0,1.0,1
27341.0,326.0,88.0,9.4,27398.0,312.0,71.0,9.0,2.0,1.0,0.0,1
23867.0,373.0,80.0,9.0,23931.0,406.0,83.0,9.0,1.0,0.0,0.0,0
23734.0,308.0,68.0,9.2,31252.0,397.0,82.0,9.8,0.0,2.0,0.0,0
30904.0,364.0,87.0,9.6,27504.0,357.0,69.0,9.0,3.0,1.0,2.0,1
28844.0,295.0,91.0,9.2,27653.0,321.0,81.0,9.2,0.0,1.0,0.0,0
28079.0,352.0,62.0,9.2,24903.0,333.0,81.0,9.0,0.0,0.0,1.0,1
24536.0,307.0,65.0,9.2,26996.0,336.0,87.0,9.6,0.0,1.0,0.0,1
31488.0,377.0,68.0,9.8,24589.0,314.0,88.0,8.6,3.0,1.0,1.0,1
23756.0,312.0,84.0,9.2,25491.0,385.0,96.0,9.0,1.0,1.0,1.0,1
25719.0,351.0,82.0,9.4,26779.0,355.0,92.0,9.2,1.0,0.0,0.0,0
25020.0,341.0,76.0,9.0,26060.0,376.0,95.0,9.4,0.0,0.0,1.0,0
25677.0,349.0,71.0,9.4,24666.0,320.0,67.0,9.4,1.0,0.0,0.0,1
30327.0,269.0,74.0,9.4,23557.0,321.0,62.0,8.4,0.0,0.0,1.0,1
27782.0,349.0,104.0,10.0,27860.0,369.0,96.0,9.8,3.0,1.0,1.0,0
30718.0,405.0,104.0,9.6,21529.0,321.0,78.0,9.0,1.0,0.0,3.0,0
25924.0,342.0,85.0,9.2,27795.0,329.0,85.0,9.4,0.0,1.0,0.0,0
31145.0,303.0,98.0,9.6,24409.0,279.0,61.0,8.8,1.0,0.0,2.0,1
23650.0,337.0,96.0,9.0,28610.0,399.0,112.0,9.8,0.0,2.0,0.0,0
24838.0,378.0,81.0,9.8,27610.0,359.0,103.0,9.8,1.0,1.0,0.0,1
27638.0,362.0,88.0,9.4,24301.0,337.0,68.0,8.8,1.0,0.0,0.0,1
23762.0,314.0,92.0,9.0,32769.0,351.0,100.0,10.0,1.0,2.0,0.0,0
26421.0,298.0,84.0,9.2,28053.0,272.0,92.0,9.4,2.0,1.0,0.0,0
23362.0,330.0,68.0,8.6,26225.0,351.0,72.0,9.4,2.0,1.0,0.0,0
24327.0,331.0,63.0,9.2,25119.0,314.0,102.0,8.6,1.0,1.0,0.0,1
27596.0,304.0,64.0,9.0,24488.0,276.0,100.0,8.8,2.0,0.0,1.0,0
26818.0,327.0,94.0,9.4,29368.0,344.0,76.0,9.4,0.0,1.0,0.0,0
27050.0,352.0,111.0,9.6,21772.0,330.0,60.0,9.0,3.0,0.0,1.0,1
28132.0,360.0,109.0,9.4,22403.0,328.0,82.0,9.0,2.0,0.0,3.0,1
25866.0,323.0,81.0,9.2,22932.0,353.0,78.0,8.8,2.0,0.0,0.0,1
25368.0,360.0,91.0,9.2,22998.0,385.0,80.0,8.8,3.0,1.0,0.0,1
24212.0,296.0,80.0,8.4,27988.0,360.0,92.0,9.2,0.0,1.0,0.0,0
35592.0,338.0,104.0,9.6,22833.0,275.0,60.0,8.2,2.0,0.0,4.0,1
21591.0,332.0,60.0,8.8,28254.0,398.0,103.0,9.8,0.0,2.0,0.0,0
25532.0,388.0,72.0,8.8,23769.0,342.0,74.0,8.6,1.0,1.0,1.0,0
26325.0,291.0,78.0,9.2,28051.0,301.0,62.0,9.2,1.0,1.0,0.0,0
23083.0,331.0,81.0,8.8,26897.0,348.0,102.0,9.2,0.0,1.0,0.0,0
25782.0,330.0,81.0,9.2,26894.0,326.0,92.0,9.2,2.0,1.0,0.0,0
24939.0,339.0,93.0,9.0,20799.0,282.0,58.0,8.4,3.0,0.0,1.0,1
29250.0,342.0,64.0,9.6,29232.0,347.0,103.0,9.4,2.0,2.0,0.0,0
28056.0,338.0,79.0,9.0,24589.0,337.0,76.0,9.2,3.0,0.0,2.0,0
29402.0,371.0,99.0,9.8,27112.0,306.0,73.0,9.4,2.0,1.0,1.0,1
26560.0,350.0,72.0,9.6,24806.0,362.0,92.0,9.0,2.0,0.0,1.0,1
25690.0,299.0,57.0,9.0,29388.0,312.0,80.0,9.8,0.0,0.0,0.0,0
27027.0,334.0,69.0,9.2,22052.0,326.0,73.0,8.8,3.0,0.0,1.0,1
32694.0,347.0,118.0,10.0,20552.0,309.0,53.0,8.4,3.0,0.0,4.0,1
23377.0,311.0,92.0,8.8,26328.0,359.0,80.0,9.2,0.0,0.0,0.0,1
25697.0,323.0,92.0,9.2,27895.0,397.0,89.0,9.8,0.0,1.0,0.0,1
22958.0,386.0,104.0,9.0,25572.0,335.0,102.0,9.8,3.0,0.0,0.0,1
28756.0,322.0,84.0,9.4,25617.0,326.0,88.0,9.0,1.0,0.0,3.0,1
25981.0,394.0,94.0,9.4,24266.0,370.0,83.0,9.0,0.0,0.0,1.0,1
28983.0,344.0,96.0,9.6,25291.0,345.0,66.0,9.0,3.0,0.0,1.0,1
27164.0,362.0,81.0,9.2,23008.0,335.0,100.0,9.0,1.0,0.0,2.0,1
25529.0,353.0,71.0,9.2,23458.0,335.0,81.0,9.0,0.0,1.0,1.0,1
27544.0,353.0,91.0,9.2,26385.0,348.0,89.0,9.2,2.0,1.0,2.0,1
25756.0,326.0,77.0,8.8,27576.0,370.0,111.0,9.2,1.0,1.0,1.0,0
22345.0,333.0,80.0,8.8,32205.0,329.0,116.0,9.8,0.0,3.0,0.0,0
27694.0,358.0,63.0,9.0,26705.0,346.0,97.0,9.2,1.0,0.0,2.0,0
28403.0,350.0,93.0,9.8,28324.0,326.0,62.0,9.4,2.0,2.0,0.0,0
24799.0,367.0,96.0,9.0,27091.0,369.0,99.0,9.2,1.0,1.0,0.0,0
26660.0,297.0,96.0,9.4,27568.0,305.0,91.0,9.4,1.0,0.0,1.0,0
27307.0,338.0,68.0,9.0,30646.0,353.0,96.0,9.6,1.0,2.0,2.0,0
25482.0,313.0,67.0,9.2,26625.0,362.0,92.0,9.4,0.0,0.0,0.0,1
26722.0,324.0,96.0,9.4,27387.0,287.0,80.0,9.2,2.0,1.0,0.0,1
28825.0,309.0,84.0,9.4,24890.0,342.0,92.0,8.6,1.0,1.0,1.0,1
22320.0,351.0,71.0,8.8,22244.0,407.0,69.0,9.0,2.0,0.0,1.0,1
26899.0,388.0,96.0,9.8,23078.0,364.0,85.0,9.0,1.0,0.0,0.0,1
23735.0,322.0,63.0,9.4,26712.0,331.0,108.0,9.2,0.0,2.0,0.0,0
29510.0,330.0,72.0,9.4,24474.0,272.0,61.0,8.6,1.0,0.0,1.0,1
26520.0,361.0,48.0,9.2,26851.0,338.0,82.0,9.4,1.0,1.0,0.0,0
33220.0,360.0,86.0,10.0,21393.0,288.0,52.0,8.4,3.0,0.0,4.0,1
26441.0,349.0,95.0,9.6,25138.0,362.0,63.0,9.0,3.0,0.0,0.0,1
23992.0,275.0,64.0,8.2,29541.0,312.0,71.0,9.0,2.0,1.0,0.0,0
21402.0,321.0,76.0,8.4,28433.0,360.0,66.0,9.6,1.0,1.0,0.0,0
27511.0,375.0,88.0,9.0,24845.0,311.0,65.0,9.0,1.0,0.0,1.0,1
23242.0,322.0,80.0,9.0,24734.0,364.0,83.0,9.4,1.0,0.0,0.0,0
23271.0,304.0,77.0,8.6,31121.0,353.0,114.0,10.0,2.0,3.0,0.0,0
25189.0,333.0,95.0,9.4,23744.0,374.0,84.0,9.2,2.0,0.0,1.0,1
27680.0,354.0,75.0,9.2,29216.0,343.0,104.0,9.6,1.0,1.0,1.0,0
27296.0,289.0,77.0,9.0,28588.0,311.0,77.0,9.2,2.0,0.0,2.0,0
30691.0,369.0,92.0,9.6,24643.0,346.0,74.0,8.8,1.0,1.0,3.0,1
27136.0,370.0,84.0,9.4,24896.0,388.0,66.0,9.2,2.0,0.0,1.0,1
28753.0,383.0,62.0,9.4,26420.0,375.0,78.0,9.2,2.0,0.0,2.0,0
27568.0,377.0,104.0,9.2,24918.0,346.0,67.0,8.8,2.0,0.0,2.0,0
30014.0,363.0,112.0,9.6,23347.0,315.0,74.0,9.0,2.0,0.0,2.0,1
28527.0,307.0,57.0,9.2,26271.0,314.0,63.0,9.2,1.0,0.0,2.0,1
26979.0,391.0,93.0,9.6,24200.0,348.0,78.0,9.0,3.0,0.0,1.0,1
25735.0,371.0,70.0,8.6,27703.0,356.0,72.0,9.0,1.0,1.0,2.0,0
24988.0,327.0,100.0,9.0,33649.0,377.0,83.0,9.8,0.0,2.0,0.0,0
24049.0,389.0,68.0,9.4,24990.0,375.0,103.0,9.6,1.0,0.0,0.0,1
27039.0,355.0,106.0,9.2,24112.0,380.0,100.0,9.8,2.0,0.0,2.0,0
23396.0,391.0,100.0,9.2,26954.0,369.0,101.0,9.4,3.0,1.0,0.0,0
28465.0,312.0,112.0,9.6,29093.0,326.0,75.0,9.6,1.0,1.0,1.0,0
24003.0,329.0,86.0,8.8,27580.0,329.0,89.0,9.2,1.0,1.0,0.0,1
28006.0,334.0,106.0,9.6,21636.0,283.0,84.0,8.8,2.0,0.0,1.0,1
29350.0,369.0,113.0,10.2,23283.0,333.0,64.0,9.0,2.0,0.0,2.0,1
25925.0,353.0,99.0,9.2,26975.0,399.0,66.0,9.6,3.0,0.0,0.0,1
31616.0,419.0,95.0,10.0,20628.0,313.0,92.0,8.6,1.0,0.0,4.0,1
27726.0,336.0,86.0,9.4,25684.0,314.0,90.0,9.4,2.0,0.0,2.0,1
32115.0,364.0,74.0,9.6,20500.0,248.0,56.0,8.0,3.0,0.0,8.0,1
26721.0,383.0,92.0,9.0,23799.0,351.0,90.0,9.0,1.0,0.0,1.0,1
28690.0,371.0,68.0,9.6,24375.0,284.0,109.0,9.0,2.0,0.0,2.0,1
31602.0,371.0,71.0,9.6,20451.0,295.0,69.0,7.8,3.0,0.0,4.0,1
25762.0,303.0,84.0,9.2,23864.0,267.0,94.0,9.0,1.0,0.0,0.0,1
24562.0,349.0,90.0,8.8,21584.0,375.0,70.0,9.0,1.0,0.0,0.0,1
20069.0,274.0,74.0,8.0,34585.0,353.0,73.0,10.2,0.0,7.0,0.0,0
27077.0,335.0,79.0,9.0,28908.0,311.0,97.0,9.2,2.0,3.0,0.0,1
26650.0,334.0,82.0,9.4,27795.0,313.0,73.0,9.2,1.0,0.0,0.0,0
26749.0,343.0,90.0,9.2,25892.0,319.0,68.0,9.0,1.0,1.0,0.0,1
25658.0,377.0,94.0,9.4,24494.0,341.0,76.0,9.2,1.0,0.0,0.0,1
23478.0,348.0,79.0,9.2,29957.0,376.0,85.0,9.2,0.0,3.0,0.0,0
27601.0,396.0,98.0,9.6,23070.0,332.0,88.0,9.0,1.0,0.0,1.0,1
24407.0,322.0,60.0,8.8,29333.0,352.0,97.0,9.2,1.0,3.0,0.0,0
27299.0,367.0,116.0,9.4,23436.0,348.0,99.0,9.4,3.0,0.0,1.0,0
23452.0,304.0,71.0,8.8,29233.0,374.0,92.0,9.6,1.0,1.0,0.0,0
32210.0,361.0,99.0,9.8,22813.0,347.0,73.0,8.6,2.0,0.0,3.0,1
24804.0,347.0,93.0,9.6,26626.0,394.0,104.0,9.4,0.0,1.0,0.0,0
32497.0,348.0,86.0,9.8,22425.0,306.0,74.0,8.4,3.0,0.0,3.0,1
27947.0,352.0,87.0,9.4,25405.0,307.0,108.0,9.2,2.0,0.0,1.0,1
32934.0,329.0,76.0,9.6,22221.0,262.0,55.0,8.2,2.0,0.0,3.0,1
24848.0,307.0,75.0,8.6,28039.0,371.0,80.0,9.2,1.0,2.0,0.0,0
24255.0,316.0,119.0,9.2,24288.0,354.0,95.0,9.0,2.0,1.0,0.0,0
30146.0,389.0,73.0,9.4,24600.0,323.0,84.0,9.0,1.0,0.0,2.0,1
26920.0,319.0,108.0,9.2,25025.0,326.0,66.0,9.0,2.0,0.0,0.0,1
24193.0,371.0,96.0,9.4,25309.0,369.0,88.0,9.4,1.0,1.0,0.0,0
25063.0,370.0,76.0,9.4,27379.0,346.0,100.0,9.8,0.0,1.0,0.0,1
31100.0,359.0,124.0,9.8,23546.0,315.0,66.0,8.6,3.0,0.0,1.0,1
32936.0,359.0,96.0,10.0,25048.0,299.0,76.0,9.0,2.0,0.0,3.0,1
27413.0,327.0,103.0,9.4,28453.0,357.0,78.0,9.4,0.0,1.0,1.0,0
25660.0,351.0,94.0,9.2,24687.0,297.0,95.0,9.2,0.0,0.0,1.0,0
25631.0,317.0,89.0,9.4,23655.0,358.0,68.0,9.0,2.0,0.0,0.0,1
22997.0,346.0,76.0,8.8,31136.0,408.0,89.0,10.0,1.0,2.0,0.0,0
25908.0,402.0,84.0,9.0,24654.0,337.0,89.0,9.0,2.0,1.0,1.0,1
24255.0,343.0,67.0,9.2,25316.0,339.0,85.0,9.2,2.0,1.0,0.0,1
21642.0,328.0,59.0,8.4,26685.0,372.0,83.0,9.2,0.0,1.0,0.0,0
25990.0,295.0,82.0,9.0,27549.0,307.0,79.0,9.2,1.0,0.0,0.0,0
29893.0,350.0,78.0,9.4,27425.0,314.0,102.0,9.2,2.0,1.0,1.0,0
28521.0,320.0,81.0,9.4,26832.0,348.0,74.0,9.0,0.0,1.0,1.0,0
28153.0,329.0,90.0,9.4,25180.0,293.0,69.0,8.8,1.0,1.0,2.0,1
23902.0,284.0,83.0,7.8,26977.0,381.0,86.0,9.4,3.0,1.0,0.0,0
29380.0,313.0,69.0,9.2,26067.0,270.0,85.0,9.2,2.0,1.0,2.0,1
28425.0,369.0,96.0,9.6,25614.0,356.0,78.0,9.2,2.0,0.0,1.0,1
22402.0,338.0,79.0,8.6,27628.0,352.0,98.0,9.0,1.0,2.0,0.0,0
24742.0,352.0,79.0,9.0,26590.0,313.0,93.0,9.4,2.0,1.0,0.0,0
30488.0,364.0,94.0,9.6,21713.0,318.0,93.0,8.6,3.0,0.0,3.0,1
22555.0,394.0,84.0,9.2,26322.0,416.0,118.0,9.8,1.0,0.0,0.0,0
24392.0,336.0,89.0,9.2,23585.0,336.0,94.0,9.0,2.0,0.0,0.0,1
25388.0,374.0,108.0,9.6,25425.0,358.0,107.0,9.6,1.0,0.0,0.0,0
27176.0,342.0,80.0,9.0,27704.0,376.0,79.0,9.2,1.0,0.0,1.0,1
30764.0,319.0,105.0,9.4,25306.0,316.0,67.0,9.0,3.0,0.0,1.0,1
22300.0,369.0,85.0,9.0,28377.0,380.0,95.0,9.8,1.0,2.0,0.0,0
24516.0,299.0,84.0,8.8,28866.0,299.0,86.0,9.2,0.0,2.0,0.0,0
27297.0,393.0,79.0,9.0,25018.0,353.0,104.0,9.0,1.0,1.0,2.0,1
26961.0,362.0,72.0,9.2,26089.0,300.0,112.0,9.4,1.0,0.0,1.0,0
32706.0,315.0,89.0,9.4,25966.0,304.0,84.0,9.0,1.0,1.0,1.0,1
26750.0,304.0,79.0,9.4,23406.0,309.0,84.0,8.8,0.0,0.0,1.0,0
27205.0,310.0,68.0,9.0,29839.0,386.0,111.0,9.6,2.0,0.0,1.0,1
23572.0,304.0,80.0,9.2,29492.0,374.0,112.0,9.8,1.0,2.0,0.0,0
29135.0,364.0,102.0,9.6,24483.0,310.0,49.0,8.4,2.0,0.0,1.0,1
24182.0,376.0,96.0,9.4,24893.0,373.0,88.0,9.2,1.0,0.0,0.0,1
23300.0,344.0,80.0,8.8,25057.0,355.0,97.0,9.2,0.0,1.0,0.0,0
27552.0,396.0,68.0,9.4,24646.0,336.0,91.0,9.4,2.0,0.0,2.0,1
32757.0,347.0,86.0,10.4,26690.0,272.0,56.0,9.2,2.0,0.0,2.0,1
26485.0,364.0,75.0,9.4,26018.0,339.0,107.0,9.2,2.0,0.0,0.0,1
22219.0,319.0,92.0,9.0,27511.0,351.0,67.0,9.2,1.0,1.0,0.0,0
22307.0,328.0,72.0,8.6,32894.0,323.0,87.0,9.6,0.0,2.0,0.0,0
21449.0,309.0,61.0,8.4,30999.0,393.0,78.0,9.8,0.0,2.0,0.0,0
25753.0,363.0,89.0,9.4,27921.0,335.0,75.0,9.6,0.0,0.0,1.0,0
22141.0,316.0,68.0,8.6,28932.0,342.0,108.0,9.6,3.0,1.0,0.0,0
27283.0,294.0,62.0,8.8,31517.0,334.0,83.0,9.6,1.0,2.0,0.0,0
31876.0,331.0,90.0,9.8,25369.0,337.0,68.0,8.8,2.0,0.0,3.0,1
25912.0,348.0,92.0,9.6,24375.0,352.0,92.0,8.8,2.0,0.0,1.0,0
25548.0,379.0,90.0,9.4,26777.0,372.0,103.0,9.8,1.0,1.0,0.0,0
28862.0,347.0,63.0,9.4,24526.0,297.0,92.0,9.2,2.0,0.0,1.0,1
23166.0,340.0,108.0,9.2,25758.0,340.0,82.0,9.2,1.0,1.0,0.0,1
27544.0,300.0,104.0,9.2,26854.0,346.0,81.0,9.0,1.0,0.0,0.0,0
26056.0,358.0,76.0,9.2,23349.0,339.0,88.0,9.2,2.0,0.0,2.0,1
26263.0,331.0,60.0,9.0,25806.0,257.0,92.0,8.8,0.0,1.0,1.0,1
23575.0,325.0,75.0,8.6,25213.0,339.0,80.0,9.0,0.0,1.0,1.0,0
27309.0,363.0,96.0,9.4,21881.0,333.0,76.0,9.0,1.0,0.0,2.0,0
23149.0,361.0,61.0,8.6,25432.0,374.0,91.0,9.0,0.0,1.0,0.0,0
26090.0,334.0,99.0,9.2,23304.0,360.0,83.0,8.8,2.0,0.0,1.0,1
26482.0,382.0,82.0,9.4,26987.0,318.0,84.0,9.2,2.0,1.0,1.0,1
28931.0,365.0,88.0,9.0,25504.0,310.0,71.0,8.6,3.0,0.0,3.0,1
28131.0,363.0,86.0,9.0,26001.0,319.0,81.0,9.0,2.0,0.0,1.0,1
24186.0,299.0,79.0,8.8,26848.0,348.0,67.0,9.0,3.0,0.0,1.0,0
24247.0,312.0,80.0,8.8,27511.0,379.0,79.0,9.2,1.0,0.0,0.0,1
25170.0,372.0,76.0,9.2,26982.0,334.0,64.0,9.4,1.0,1.0,0.0,0
29762.0,354.0,120.0,9.8,21184.0,343.0,12.0,8.0,3.0,1.0,3.0,1
30418.0,376.0,84.0,9.4,24295.0,376.0,76.0,9.2,1.0,0.0,1.0,1
34268.0,339.0,73.0,10.0,22648.0,248.0,60.0,8.0,2.0,0.0,3.0,1
29136.0,333.0,92.0,9.6,25973.0,329.0,75.0,9.0,2.0,1.0,1.0,1
27009.0,355.0,94.0,9.4,24161.0,320.0,98.0,9.4,2.0,0.0,1.0,1
31129.0,355.0,102.0,9.6,22201.0,304.0,82.0,8.4,2.0,0.0,3.0,1
24849.0,356.0,63.0,8.6,29148.0,351.0,131.0,9.6,0.0,1.0,0.0,0
29640.0,307.0,85.0,9.4,28348.0,315.0,95.0,9.4,2.0,1.0,2.0,1
23990.0,349.0,82.0,9.0,28755.0,366.0,107.0,9.6,2.0,2.0,0.0,0
30311.0,367.0,112.0,9.6,24635.0,280.0,96.0,9.2,2.0,0.0,3.0,1
26782.0,348.0,79.0,9.2,23738.0,331.0,89.0,9.2,2.0,0.0,0.0,0
26515.0,349.0,74.0,9.4,27045.0,364.0,97.0,9.6,1.0,1.0,1.0,0
21249.0,312.0,68.0,8.4,29455.0,396.0,98.0,9.4,1.0,2.0,0.0,0
22129.0,350.0,90.0,9.0,27031.0,378.0,80.0,9.4,1.0,2.0,0.0,0
30882.0,378.0,94.0,9.6,21366.0,285.0,84.0,8.4,2.0,0.0,3.0,1
26316.0,344.0,60.0,9.0,27330.0,329.0,88.0,9.4,0.0,0.0,0.0,0
26541.0,335.0,84.0,9.4,30856.0,352.0,121.0,9.6,1.0,2.0,1.0,0
27363.0,357.0,98.0,9.4,21847.0,295.0,86.0,8.4,2.0,0.0,1.0,1
24349.0,362.0,116.0,9.2,27539.0,391.0,111.0,9.8,1.0,1.0,1.0,1
23805.0,274.0,77.0,9.2,27831.0,326.0,95.0,9.2,2.0,0.0,0.0,1
28897.0,371.0,74.0,9.6,25033.0,336.0,64.0,9.0,2.0,1.0,1.0,0
28671.0,337.0,69.0,9.6,25304.0,371.0,83.0,8.8,1.0,0.0,2.0,1
27140.0,367.0,64.0,9.2,24317.0,301.0,123.0,9.2,0.0,1.0,1.0,0
26683.0,375.0,92.0,9.6,25982.0,310.0,84.0,9.4,2.0,1.0,0.0,1
29706.0,320.0,93.0,9.4,25567.0,313.0,80.0,9.2,2.0,0.0,1.0,0
26165.0,272.0,86.0,9.2,26384.0,329.0,82.0,9.0,1.0,1.0,1.0,0
28544.0,393.0,117.0,9.6,24994.0,372.0,70.0,9.4,1.0,0.0,1.0,0
21847.0,283.0,88.0,8.4,25743.0,366.0,79.0,9.0,1.0,1.0,0.0,0
23288.0,360.0,67.0,9.0,22826.0,313.0,76.0,9.0,1.0,0.0,1.0,1
25717.0,382.0,96.0,9.4,23326.0,340.0,88.0,9.2,2.0,0.0,1.0,1
25992.0,349.0,74.0,9.0,27496.0,334.0,99.0,9.6,0.0,1.0,0.0,0
23229.0,334.0,56.0,8.6,24591.0,298.0,82.0,9.0,1.0,0.0,0.0,0
30554.0,368.0,99.0,10.2,22159.0,356.0,96.0,8.8,3.0,0.0,1.0,1
25409.0,310.0,72.0,8.8,29786.0,318.0,103.0,9.6,1.0,0.0,0.0,1
27921.0,339.0,87.0,9.6,23144.0,320.0,88.0,9.2,2.0,0.0,1.0,1
30287.0,359.0,102.0,9.4,26884.0,319.0,90.0,9.4,2.0,0.0,3.0,1
28572.0,336.0,113.0,9.4,26215.0,316.0,92.0,9.2,2.0,0.0,1.0,1
27694.0,285.0,106.0,9.2,31656.0,322.0,84.0,9.8,2.0,1.0,0.0,1
